#auto generated file!
12.0;291;228;240;240;264;267
18.0;292;228;238;239;264;269
24.0;293;226;238;242;262;269
30.0;290;228;239;242;264;267
36.0;290;227;240;242;265;266
42.0;287;228;241;242;265;267
48.0;285;228;241;242;267;267
54.0;283;229;241;243;267;267
60.0;282;227;241;244;269;267
66.0;281;227;241;244;270;267
72.0;280;227;241;244;269;269
78.0;279;227;242;245;268;269
84.0;277;230;242;245;267;269
90.0;278;232;242;241;267;270
96.0;279;231;240;241;267;272
102.0;280;231;241;240;267;271
108.0;282;231;240;240;267;270
114.0;282;230;240;241;268;269
120.0;280;231;241;239;269;270
126.0;277;231;241;238;270;273
132.0;278;229;241;238;270;274
138.0;280;229;241;239;269;272
144.0;278;229;241;240;268;274
150.0;277;229;243;240;267;274
156.0;277;229;243;240;267;274
162.0;276;230;242;240;268;274
168.0;276;229;243;240;267;275
174.0;276;229;242;240;267;276
180.0;277;230;242;240;265;276
186.0;276;231;241;239;265;278
192.0;274;232;241;239;266;278
198.0;272;233;241;239;266;279
204.0;271;234;241;238;266;280
210.0;272;233;243;236;266;280
216.0;272;235;243;235;266;279
222.0;271;237;242;236;265;279
228.0;270;236;242;236;266;280
234.0;268;237;243;236;265;281
240.0;267;238;243;235;265;282
246.0;267;237;244;235;265;282
252.0;265;236;247;235;265;282
258.0;263;236;248;235;266;282
264.0;263;237;247;234;266;283
270.0;262;237;247;235;266;283
276.0;263;237;247;233;265;285
282.0;264;236;247;233;266;284
288.0;262;237;246;234;267;284
294.0;259;238;246;234;271;282
300.0;258;241;244;234;271;282
306.0;256;241;246;236;271;280
312.0;254;241;248;236;272;279
318.0;253;242;247;237;271;280
324.0;252;244;248;236;272;278
330.0;249;245;248;238;271;279
336.0;247;244;247;239;272;281
342.0;245;244;246;239;274;282
348.0;244;245;245;239;274;283
354.0;244;244;246;238;275;283
360.0;241;243;248;238;277;283
366.0;238;241;248;238;280;285
372.0;236;243;249;236;280;286
378.0;236;243;249;237;280;285
384.0;234;244;247;236;283;286
390.0;235;244;246;237;283;285
396.0;234;244;247;239;282;284
402.0;234;244;247;238;283;284
408.0;234;243;247;239;282;285
414.0;232;245;247;238;284;284
420.0;232;245;247;238;285;283
426.0;231;244;247;240;285;283
432.0;232;245;247;239;285;282
438.0;234;244;248;239;283;282
444.0;233;244;248;237;285;283
450.0;232;244;250;236;282;286
456.0;230;243;249;236;283;289
462.0;228;244;248;235;286;289
468.0;227;244;248;235;286;290
474.0;225;245;249;234;287;290
480.0;227;242;251;233;289;288
486.0;228;241;251;233;289;288
492.0;226;241;251;235;287;290
498.0;225;240;250;236;288;291
504.0;224;241;248;238;288;291
510.0;225;241;247;238;288;291
516.0;224;241;247;239;288;291
522.0;223;241;247;239;289;291
528.0;223;242;247;240;289;289
534.0;222;243;247;240;288;290
540.0;222;243;247;240;289;289
546.0;223;242;249;241;288;287
552.0;220;242;251;241;288;288
558.0;220;241;252;241;287;289
564.0;218;241;254;240;288;289
570.0;219;238;252;244;289;288
576.0;218;238;254;244;289;287
582.0;216;238;255;245;289;287
588.0;216;238;254;244;290;288
594.0;217;237;254;244;288;290
600.0;218;236;254;242;288;292
606.0;216;237;254;242;288;293
612.0;216;237;255;242;287;293
618.0;215;235;257;244;286;293
624.0;214;235;257;245;287;292
630.0;214;235;258;245;288;290
636.0;213;234;259;246;288;290
642.0;214;235;259;245;288;289
648.0;210;236;259;248;289;288
654.0;210;236;259;248;290;287
660.0;206;236;260;251;290;287
666.0;205;236;260;252;289;288
672.0;208;234;261;251;289;287
678.0;208;234;260;249;290;289
684.0;208;234;260;249;290;289
690.0;207;232;262;249;292;288
696.0;207;231;262;250;292;288
702.0;208;231;261;251;292;287
708.0;208;231;260;252;293;286
714.0;208;228;261;252;295;286
720.0;207;227;262;253;295;286
726.0;206;227;263;251;295;288
732.0;204;228;265;250;294;289
738.0;203;228;266;250;295;288
744.0;202;229;267;249;295;288
750.0;202;228;268;251;293;288
756.0;202;228;268;251;294;287
762.0;201;228;268;249;297;287
768.0;201;228;270;248;297;286
774.0;201;227;272;248;297;285
780.0;201;228;272;250;294;285
786.0;200;229;272;250;297;282
792.0;201;228;274;250;296;281
