#auto generated file!
12.0;51;53;43;53;50;56
18.0;53;53;43;53;49;55
24.0;53;53;43;53;49;55
30.0;53;53;43;53;49;55
36.0;53;53;43;53;49;55
42.0;53;53;44;52;49;55
48.0;53;53;44;52;49;55
54.0;53;54;43;52;49;55
60.0;53;54;43;53;48;55
66.0;53;54;43;53;48;55
72.0;53;54;43;53;48;55
78.0;53;54;43;53;48;55
84.0;52;55;43;53;48;55
90.0;52;55;43;53;48;55
96.0;51;55;42;53;50;55
102.0;51;55;42;53;50;55
108.0;51;55;42;53;50;55
114.0;52;54;43;53;49;55
120.0;52;54;43;53;49;55
126.0;53;53;43;53;49;55
132.0;54;53;43;53;48;55
138.0;54;53;44;52;48;55
144.0;55;53;44;52;48;54
150.0;55;53;44;52;48;54
156.0;54;54;44;52;49;53
162.0;54;55;44;51;50;52
168.0;54;55;44;51;50;52
174.0;54;55;44;51;50;52
180.0;54;55;44;51;50;52
186.0;54;55;44;51;50;52
192.0;54;55;44;51;50;52
198.0;54;55;44;51;50;52
204.0;54;55;44;51;50;52
210.0;54;55;44;51;50;52
216.0;54;55;43;51;51;52
222.0;54;55;43;51;51;52
228.0;54;55;43;51;51;52
234.0;55;54;43;51;51;52
240.0;54;54;43;50;52;53
246.0;54;54;43;50;52;53
252.0;53;54;44;49;52;54
258.0;53;53;44;50;52;54
264.0;53;54;43;50;52;54
270.0;53;54;43;50;52;54
276.0;53;54;43;50;52;54
282.0;53;54;42;51;52;54
288.0;52;54;42;51;52;55
294.0;52;54;42;51;52;55
300.0;52;53;42;51;52;56
306.0;52;53;42;51;52;56
312.0;52;53;42;51;52;56
318.0;51;54;42;51;52;56
324.0;51;54;42;51;52;56
330.0;51;53;43;51;52;56
336.0;51;53;43;51;52;56
342.0;51;53;43;52;51;56
348.0;51;53;43;52;51;56
354.0;50;53;43;52;51;57
360.0;50;53;43;51;51;58
366.0;50;53;43;51;51;58
372.0;50;53;43;51;51;58
378.0;50;53;43;51;51;58
384.0;50;53;43;51;51;58
390.0;50;53;43;51;51;58
396.0;50;53;41;51;52;59
402.0;50;53;40;53;52;58
408.0;49;53;40;54;52;58
414.0;48;53;40;54;52;59
420.0;48;53;40;54;52;59
426.0;47;53;40;55;52;59
432.0;47;53;40;55;52;59
438.0;47;53;40;55;52;59
444.0;48;52;39;55;52;60
450.0;48;52;39;55;52;60
456.0;48;52;39;55;52;60
462.0;48;52;40;55;51;60
468.0;48;52;40;55;51;60
474.0;49;52;40;54;51;60
480.0;48;52;40;54;52;60
486.0;48;52;40;54;52;60
492.0;48;52;40;54;52;60
498.0;48;52;40;54;52;60
504.0;48;52;40;54;52;60
510.0;48;52;40;54;52;60
516.0;48;52;40;54;52;60
522.0;47;52;40;55;52;60
528.0;47;52;40;56;51;60
534.0;48;52;40;56;51;59
540.0;48;53;40;56;50;59
546.0;47;53;41;56;50;59
552.0;47;52;40;56;50;61
558.0;47;52;40;56;50;61
564.0;46;52;40;56;50;62
570.0;46;52;41;55;49;63
576.0;46;52;42;54;49;63
582.0;45;52;42;55;49;63
588.0;45;52;42;55;49;63
594.0;47;53;43;53;48;62
600.0;47;53;43;53;48;62
606.0;47;53;43;53;48;62
612.0;47;54;43;52;48;62
618.0;46;54;43;52;48;63
624.0;46;54;43;52;48;63
630.0;46;53;44;52;48;63
636.0;46;53;44;52;48;63
642.0;46;53;44;52;48;63
648.0;45;53;44;52;48;64
654.0;45;53;44;52;48;64
660.0;45;53;44;52;48;64
666.0;45;53;44;52;48;64
672.0;45;53;44;52;48;64
678.0;45;53;44;53;47;64
684.0;45;54;43;53;47;64
690.0;45;54;43;53;47;64
696.0;45;53;44;52;48;64
702.0;45;53;44;52;49;63
708.0;44;53;44;52;50;63
714.0;44;53;44;52;50;63
720.0;44;53;44;52;50;63
726.0;45;52;44;52;50;63
732.0;45;52;44;50;50;65
738.0;45;52;44;50;50;65
744.0;45;52;43;51;50;65
750.0;45;53;42;51;50;65
756.0;45;53;42;51;50;65
762.0;44;52;43;52;50;65
768.0;44;52;43;52;50;65
774.0;44;52;43;52;50;65
780.0;44;53;43;52;49;65
786.0;44;53;43;52;49;65
792.0;43;55;43;51;49;65
798.0;43;56;43;51;49;64
804.0;43;56;43;51;49;64
810.0;43;56;43;51;49;64
