#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.0;0.0;0.0
18.0;0.0;0.0;0.0
24.0;0.0;0.0;0.0
30.0;0.0;0.0;0.0
36.0;0.0;0.0;0.0
42.0;0.0;0.0;0.0
48.0;0.0;0.0;0.0
54.0;0.0;0.0;0.0
60.0;0.0;0.0;0.0
66.0;0.0;0.0;0.0
72.0;0.0;0.0;0.0
78.0;0.0;0.0;0.0
84.0;0.0;0.0;0.0
90.0;0.0;65.0;0.0
96.0;0.0;100.0;0.0
102.0;0.0;98.33333333333333;0.0
108.0;0.0;98.33333333333333;0.0
114.0;0.0;100.0;0.0
120.0;0.0;100.0;0.0
126.0;0.0;91.66666666666667;0.0
132.0;0.0;95.0;0.0
138.0;0.0;98.33333333333333;0.0
144.0;0.0;96.66666666666667;0.0
150.0;0.0;100.0;0.0
156.0;0.0;93.33333333333333;0.0
162.0;0.0;96.66666666666667;0.0
168.0;0.0;98.33333333333333;0.0
174.0;0.0;100.0;0.0
