#auto generated file!
12.0;45;41;59;45;48;62
18.0;44;41;59;46;48;62
24.0;44;43;58;46;47;62
30.0;44;43;58;46;47;62
36.0;44;43;58;46;47;62
42.0;45;43;58;45;47;62
48.0;45;43;58;45;47;62
54.0;45;43;59;44;47;62
60.0;45;43;59;44;47;62
66.0;45;43;59;44;47;62
72.0;45;43;59;44;47;62
78.0;44;43;60;44;47;62
84.0;44;43;60;44;47;62
90.0;43;43;60;45;47;62
96.0;43;43;60;45;47;62
102.0;43;43;60;45;47;62
108.0;42;43;61;45;47;62
114.0;42;42;61;45;48;62
120.0;43;42;61;45;48;61
126.0;44;41;61;45;48;61
132.0;44;40;61;45;49;61
138.0;42;40;61;46;49;62
144.0;42;40;60;46;49;63
150.0;42;38;60;46;51;63
156.0;40;38;60;46;53;63
162.0;40;38;60;46;53;63
168.0;40;38;60;46;53;63
174.0;41;39;60;44;53;63
180.0;41;39;60;44;53;63
186.0;41;39;60;44;53;63
192.0;40;40;60;43;53;64
198.0;40;40;60;43;53;64
204.0;40;40;60;43;53;64
210.0;40;40;61;43;53;63
216.0;40;41;60;44;52;63
222.0;40;41;60;44;52;63
228.0;40;41;61;43;52;63
234.0;40;41;60;43;51;65
240.0;40;42;59;43;51;65
246.0;40;42;59;43;51;65
252.0;40;42;59;43;51;65
258.0;40;42;59;43;51;65
264.0;39;43;59;42;52;65
270.0;39;43;59;42;52;65
276.0;39;43;59;42;52;65
282.0;39;44;59;42;51;65
288.0;38;44;60;43;51;64
294.0;38;44;60;43;51;64
300.0;38;44;60;43;51;64
306.0;38;43;60;43;53;63
312.0;38;43;60;43;53;63
318.0;38;43;60;43;53;63
324.0;38;44;60;43;52;63
330.0;38;44;60;43;52;63
336.0;38;43;60;44;51;64
342.0;38;45;59;44;50;64
348.0;38;45;59;44;50;64
354.0;38;45;59;44;50;64
360.0;37;45;59;44;50;65
366.0;37;46;59;44;49;65
372.0;37;45;59;45;49;65
378.0;36;45;61;45;49;64
384.0;35;46;61;46;48;64
390.0;35;46;62;46;47;64
396.0;35;46;62;46;47;64
402.0;35;46;62;46;47;64
408.0;35;46;63;46;47;63
414.0;36;46;63;46;46;63
420.0;36;45;64;46;46;63
426.0;36;45;64;46;46;63
432.0;36;45;64;46;46;63
438.0;36;45;64;46;46;63
444.0;36;45;64;46;46;63
450.0;36;45;64;46;46;63
456.0;36;45;64;46;46;63
462.0;35;46;64;46;46;63
468.0;35;46;65;47;44;63
474.0;35;46;64;47;44;64
480.0;36;46;64;46;44;64
486.0;36;46;64;46;44;64
492.0;36;46;64;46;44;64
498.0;37;45;64;46;44;64
504.0;37;46;63;44;45;65
510.0;37;46;63;42;46;66
516.0;37;46;63;42;46;66
522.0;37;47;63;43;44;66
528.0;37;48;63;43;44;65
534.0;37;48;63;43;44;65
540.0;37;48;63;43;44;65
546.0;37;48;63;43;44;65
552.0;37;48;63;43;44;65
558.0;37;48;64;43;45;63
564.0;38;47;63;43;46;63
570.0;38;47;63;43;46;63
576.0;38;47;62;45;45;63
582.0;38;47;62;45;45;63
588.0;38;46;62;45;47;62
594.0;38;46;62;45;47;62
600.0;38;46;62;45;46;63
606.0;38;46;62;45;46;63
612.0;38;46;62;45;46;63
618.0;38;47;62;45;45;63
624.0;38;48;62;44;45;63
630.0;38;48;62;44;45;63
636.0;38;48;62;44;46;62
642.0;37;47;61;44;47;64
648.0;37;46;61;44;48;64
654.0;37;46;61;44;48;64
660.0;37;46;61;44;48;64
666.0;37;46;61;44;48;64
672.0;37;45;62;44;48;64
678.0;38;45;62;43;48;64
684.0;38;45;62;45;47;63
690.0;38;44;62;45;47;64
696.0;38;44;62;45;47;64
702.0;38;43;62;45;47;65
708.0;38;43;62;45;47;65
714.0;38;44;62;45;47;64
720.0;38;43;62;45;47;65
726.0;38;43;61;46;47;65
732.0;37;44;61;46;47;65
738.0;37;44;61;46;47;65
744.0;37;44;61;46;47;65
750.0;37;44;61;46;47;65
756.0;37;44;60;47;47;65
762.0;37;45;60;47;46;65
768.0;37;45;60;47;46;65
774.0;37;45;60;47;46;65
780.0;37;45;60;47;46;65
786.0;37;45;60;47;46;65
792.0;37;45;60;47;46;65
798.0;36;45;60;48;46;65
804.0;36;45;60;48;46;65
810.0;36;45;60;48;46;65
816.0;36;46;60;48;46;64
822.0;36;46;60;48;46;64
828.0;36;46;61;47;46;64
834.0;36;47;61;47;46;63
840.0;36;47;61;47;46;63
846.0;36;47;60;48;46;63
852.0;36;47;60;48;46;63
858.0;36;47;60;48;46;63
864.0;36;48;60;48;46;62
870.0;37;47;59;48;48;61
876.0;38;47;59;48;47;61
882.0;37;48;59;48;47;61
888.0;37;48;59;48;47;61
894.0;37;48;59;48;47;61
900.0;37;48;59;48;47;61
906.0;37;48;59;47;48;61
912.0;37;47;60;47;48;61
918.0;37;47;60;47;48;61
924.0;37;47;60;47;48;61
930.0;37;48;60;46;48;61
936.0;36;48;60;46;49;61
942.0;36;48;60;46;49;61
948.0;35;48;62;45;49;61
954.0;35;47;62;46;49;61
960.0;34;47;62;46;49;62
966.0;34;47;62;46;49;62
972.0;34;48;61;46;49;62
978.0;34;46;61;46;49;64
984.0;34;46;61;46;49;64
990.0;34;46;61;46;49;64
996.0;34;46;61;46;49;64
1002.0;33;46;61;46;49;65
1008.0;34;46;61;46;49;64
1014.0;34;46;61;46;49;64
1020.0;34;46;61;46;49;64
1026.0;34;45;62;46;49;64
1032.0;34;45;62;46;49;64
1038.0;34;45;62;46;49;64
1044.0;34;45;62;46;49;64
1050.0;34;45;62;46;49;64
1056.0;34;45;62;46;49;64
1062.0;34;44;63;46;49;64
1068.0;33;44;63;46;50;64
1074.0;33;44;63;46;50;64
1080.0;33;44;63;45;50;65
1086.0;33;44;63;45;50;65
1092.0;33;44;63;45;50;65
1098.0;33;43;64;45;50;65
1104.0;33;43;64;45;50;65
1110.0;34;43;62;46;50;65
1116.0;34;43;62;46;50;65
1122.0;34;43;62;46;50;65
1128.0;34;43;62;46;50;65
